date,ticker_count,covered_tickers,headline_count,coverage_breadth,plain_sentiment_index,plain_fear_greed_index,plain_standardized_score,finance_sentiment_index,finance_fear_greed_index,finance_standardized_score,standardization_basis,no_news_policy
2021-06-04,50,29,67,0.58,0.10846563333333333,55.42328166666667,0.6398090665468837,0.1104623,55.523115000000004,0.4193797214794121,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-07,50,38,113,0.76,0.0896061873015873,54.48030936507936,0.11894416014728934,0.10652985396825397,55.3264926984127,0.3186481073535239,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-08,50,30,57,0.6,0.11275320000000001,55.63766,0.7582241571469023,0.12159919999999999,56.07995999999999,0.7046571046404726,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-09,50,26,70,0.52,0.049197390909090914,52.45986954545454,-0.9970761044600959,0.05851739090909091,52.92586954545454,-0.9112156626933594,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-10,50,38,101,0.76,0.08754207142857144,54.37710357142858,0.06193689072980123,0.08203040476190476,54.10152023809523,-0.30891780043721034,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-11,50,28,60,0.56,0.062161666666666664,53.10808333333333,-0.6390254879339509,0.05985199999999999,52.9926,-0.8770289689996471,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-14,50,38,101,0.76,0.09983186031746032,54.99159301587302,0.4013593599002406,0.11813633809523809,55.906816904761904,0.6159541278301751,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-15,50,31,64,0.62,0.09204106666666666,54.60205333333333,0.18619126859636756,0.08361940000000001,54.180969999999995,-0.26821487562157953,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-16,50,35,89,0.7,0.09409715714285713,54.704857857142855,0.24297689059328786,0.09409715714285713,54.704857857142855,0.00017822650840199552,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-17,50,32,89,0.64,0.06656771111111111,53.328385555555556,-0.5173382483785088,0.06483037777777778,53.24151888888888,-0.749505278849639,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-18,50,33,77,0.66,0.09219313333333334,54.60965666666666,0.19039108390199821,0.09754613333333334,54.87730666666667,0.0885255136532859,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-21,50,36,138,0.72,0.09754686587301588,54.877343293650796,0.33825181074817473,0.07972386825396825,53.98619341269841,-0.3680009114599886,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-22,50,24,53,0.48,-0.014137900000000002,49.293105,-2.7462860396630844,-0.0122859,49.385705,-2.7248781315793846,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-23,50,28,82,0.56,0.06564465,53.282232500000006,-0.5428315814504708,0.060091450000000005,53.0045725,-0.8708953349185365,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-24,50,37,114,0.74,0.09091953571428572,54.54597678571429,0.1552165457146446,0.09880725,54.94036249999999,0.12082966135394445,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-25,50,29,90,0.58,0.08106029285714285,54.05301464285714,-0.1170784940925856,0.08084004285714286,54.04200214285715,-0.33940952876422165,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-28,50,34,102,0.68,0.07709028095238096,53.85451404761905,-0.22672327770384806,0.09626356666666666,54.81317833333333,0.055671913244170736,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-29,50,33,80,0.66,0.13343504285714286,56.671752142857144,1.3294204757356678,0.13524224285714287,56.76211214285715,1.0541306174348697,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-06-30,50,28,99,0.56,0.0472050963924964,52.36025481962482,-1.0520997936585825,0.05224594487734487,52.612297243867246,-1.0718619567763024,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-01,50,32,92,0.64,0.11367701515151514,55.68385075757576,0.7837383154956937,0.11487401515151514,55.74370075757575,0.5323880589589839,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-02,50,32,58,0.64,0.13692883333333333,56.84644166666667,1.4259128565986843,0.13936183333333335,56.968091666666666,1.1596560321142553,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-06,50,32,83,0.64,0.05479148333333333,52.73957416666667,-0.8425770580915559,0.05479148333333333,52.73957416666667,-1.006656688751966,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-07,50,30,67,0.6,0.09895600714285716,54.94780035714286,0.3771698274483572,0.10242534047619048,55.12126702380953,0.21350889732513717,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-08,50,33,94,0.66,0.07077564444444445,53.538782222222224,-0.4011224911334117,0.060833861111111116,53.04169305555556,-0.8518780950216646,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-09,50,31,81,0.62,0.07950230952380952,53.975115476190474,-0.1601072681998845,0.10438711904761905,55.21935595238096,0.2637608576730424,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-12,50,33,99,0.66,0.09587226984126984,54.793613492063486,0.2920023979147173,0.09919926984126985,54.959963492063494,0.13087144986463214,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-13,50,32,93,0.64,0.04807839102564102,52.40391955128205,-1.0279809236458333,0.05344073290598291,52.672036645299144,-1.0412568510249693,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-14,50,32,88,0.64,0.05987705897435898,52.993852948717944,-0.7021223556685895,0.07634259743589744,53.817129871794876,-0.4546138909011347,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-15,50,27,92,0.54,0.01367471111111111,50.68373555555555,-1.978150376572453,0.011963818253968252,50.59819091269841,-2.1037092097173704,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-16,50,31,102,0.62,0.0909878358974359,54.549391794871795,0.15710287728788974,0.0909878358974359,54.549391794871795,-0.07946862569471169,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-19,50,41,159,0.82,0.007105864069264069,50.355293203463205,-2.159570440228912,0.007254340259740259,50.36271701298701,-2.224344894535225,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-20,50,32,79,0.64,0.12066093939393939,56.03304696969696,0.9766220852898262,0.07056860000000001,53.52843000000001,-0.6025177850630195,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-21,50,35,106,0.7,0.06781460119047619,53.390730059523804,-0.4829013257146171,0.07369418452380953,53.68470922619048,-0.522454340675345,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-22,50,36,117,0.72,0.07591466904761905,53.79573345238096,-0.25919162188030587,0.09464050238095238,54.73202511904762,0.014096292368456149,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-23,50,31,109,0.62,0.0622011,53.110055,-0.6379364082525477,0.0792891,53.964455,-0.37913772240141447,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-26,50,30,119,0.6,0.07808375366300367,53.904187683150184,-0.199285299432482,0.07909242032967033,53.954621016483514,-0.3841757726373535,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-27,50,26,120,0.52,0.04924012842712843,52.46200642135642,-0.9958957689775535,0.05335549927849928,52.66777496392496,-1.0434401539374363,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-28,50,28,92,0.56,0.07992386428571428,53.99619321428572,-0.14846466315028636,0.07797786428571428,53.898893214285714,-0.41272569511184154,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-29,50,38,126,0.76,0.11726531666666666,55.86326583333333,0.882840925915788,0.12720190714285715,56.36009535714286,0.8481733104367061,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-07-30,50,25,80,0.5,0.04552551147186147,52.276275573593075,-1.0984869908755142,0.0655299538961039,53.276497694805194,-0.7315852791766557,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-02,50,36,126,0.72,0.08744132265512265,54.37206613275614,0.05915438585855825,0.10887844963924964,55.44392248196248,0.3788085853254048,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-03,50,28,109,0.56,0.08030575476190477,54.01528773809524,-0.13791751628282145,0.09294246904761903,54.64712345238095,-0.029399698962487904,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-04,50,34,87,0.68,0.041077749999999996,52.053887499999995,-1.2213263817478224,0.04161595,52.080797499999996,-1.34415470625097,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-05,50,34,104,0.68,0.08220518095238095,54.110259047619046,-0.08545868778648293,0.08038711428571428,54.01935571428571,-0.3510115255152046,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-06,50,30,66,0.6,0.05465353333333334,52.73267666666667,-0.8463869957597605,0.07200353333333333,53.60017666666666,-0.5657612346455866,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-09,50,35,103,0.7,0.09372676515151515,54.68633825757576,0.23274731176171717,0.10899143181818183,55.44957159090909,0.3817026815595102,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-10,50,31,79,0.62,0.06682071904761905,53.341035952380956,-0.5103506117880314,0.06203590952380953,53.101795476190475,-0.8210870108234127,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-11,50,30,71,0.6,0.038708488888888885,51.93542444444444,-1.2867612288158534,0.038708488888888885,51.93542444444444,-1.4186308079866712,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-12,50,34,86,0.68,0.10122886904761906,55.061443452380956,0.43994229707923804,0.09398253571428572,54.69912678571429,-0.0027578599426781275,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-13,50,28,82,0.56,0.07752592543859649,53.876296271929824,-0.21469153911756142,0.08662742543859649,54.33137127192983,-0.1911627672606618,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-16,50,43,138,0.86,0.05751029749373433,52.875514874686715,-0.7674881673154755,0.06258530651629073,53.129265325814536,-0.8070139261830198,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-17,50,33,92,0.66,0.06416364603174603,53.2081823015873,-0.5837343201631315,0.07148360317460317,53.57418015873016,-0.5790795112853206,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-18,50,36,110,0.72,0.10438068214285715,55.21903410714286,0.5269898609406997,0.10329408214285715,55.16470410714286,0.23576215894279082,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-19,50,26,86,0.52,0.05509854285714285,52.75492714285714,-0.8340966112184649,0.055658709523809524,52.782935476190474,-0.9844422468311634,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-20,50,27,66,0.54,0.016948133333333327,50.847406666666664,-1.8877441813685172,0.02655593333333333,51.32779666666667,-1.7299247270851903,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-23,50,39,120,0.78,0.08115550432900433,54.057775216450224,-0.11444891980414584,0.09708434415584416,54.85421720779221,0.07669654795132108,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-24,50,29,85,0.58,0.0637941746031746,53.189708730158735,-0.5939384746614258,0.06932684126984127,53.466342063492064,-0.6343260693303726,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-25,50,27,71,0.54,0.05851136666666666,52.92556833333333,-0.7398403880444826,0.05851136666666666,52.92556833333333,-0.9113699767407439,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-26,50,30,73,0.6,0.05546455,52.7732275,-0.8239881342311255,0.049831850000000004,52.491592499999996,-1.133700230381297,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-27,50,30,97,0.6,0.08976927272727274,54.48846363636364,0.12344829430063592,0.08942587272727273,54.47129363636364,-0.11947911028001866,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-30,50,35,98,0.7,0.09906042380952382,54.95302119047619,0.38005363311361057,0.09906042380952382,54.95302119047619,0.1273148378272783,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-08-31,50,32,88,0.64,0.0393529,51.967645,-1.2689637212694096,0.03634556666666667,51.81727833333334,-1.479158267887422,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-09-01,50,27,75,0.54,0.04719169047619047,52.359584523809524,-1.0524700416144417,0.05006969047619048,52.50348452380953,-1.1276078250748474,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
